title,source,q1,q2,sep
Can this Verlustliste record be excluded or verified based on what (little) I know?,Genealogy_107,"Is there someplace where I can look up information about that unit, such as where it was based or where the people in it mostly came from, and what it was doing (where it was) in the summer of 1914?","Alternately, is there an archive somewhere that would have files about the members of Austria-Hungary's infantry regiment 53, company 2, where I could look up Adalbert Gaiter's birthdate or mother's name?",0
Understanding Second Cousins using X DNA match?,Genealogy_108,What is the X DNA and on what side of my fathers is it?,On what side would it be for the other person?,0
What is the teacher's last name?,Genealogy_109,I can't read the last name of the teacher (Elizabeth W(?)....ich?,Could someone who can read cursive better than I can please identify the indicated words?,372
Explaining how all DNA matches are shared with Half sibling?,Genealogy_110,How can this be that all of our matches are connected in some way?,How can I find my father in this case?,0
Interpreting matches with low cM values and high SNPs (or vice versa)?,Genealogy_111,"But I'm wondering if I should take these ""extreme"" segment matches more seriously -- do they have any value?",How should I interpret them?,0
Can a person adopt their own parent or grandparent?,Genealogy_112,"Has this happened, or is this even legally allowed in any country in the world?",Are there any other non-science fiction ways in which a person can validly become their own ancestor and thus create a valid loop in a GEDCOM file?,0
"How to preserve deteriorating gravestones, and enlist family support to do so?",Genealogy_113,"I already know it is important to locate and photograph them, so I am thinking more about the stones (and the writing upon them), and what happens when a lease on a plot expires?",Does anyone have experience of enlisting support from all or a number of extant (many now distant) cousins to try and look after the graves of ancestors buried between about 1850 and 1920?,0
Creating and improving family tree online with help from relatives?,Genealogy_116,I know of Publishing family tree online?,What website or software is able to do that?,450
What determined which prisoners sentenced to transportation were actually transported?,Genealogy_117,"So: what determined that he spent about 4 years imprisoned in England from 1817-1821 and then received a Free pardon, when other prisoners in the same period were being transported?","And what would render a man unfit for transportation in 1849, although he survived 2 years hard labour instead and survived another 5 years after that?",0
WW1 British Army Records,Genealogy_118,Is there anywhere else that would hold records of them?,"He lost a leg which was replaced by a German one, could he have been a Prisoner of War?",67
Reliability of genetic tests,Genealogy_119,How reliable are these types of tests particularly as my ancestry seems to be spatially scattered?,Has anyone ever tried them before?,0
Reliability of genetic tests,Genealogy_119,Has anyone ever tried them before?,"If so, what are your experiences?",0
What is the value of recording the witnesses of a baptism or marriage?,Genealogy_120,What is the value of recording the names of the witnesses?,How can this information be used?,0
Locating a marriage record for Jacob Bennett and his wife Zipporah in 18th century Connecticut?,Genealogy_121,Where and when were Jacob Bennett and Zipporah married?,What was her maiden name and what can be discovered about her birth?,0
Describing the relationship between children when widower marries dead wife's sister,Genealogy_123,What is an unambiguous way to describe the resulting relationships when a widower with a child marries his deceased wife's sister and has children with her?,"Not the stepmother-aunt stuff for the first child, but how can the relationship between the first child and their sibling-cousins (and subsequent generations) be described?",0
Describing the relationship between children when widower marries dead wife's sister,Genealogy_123,"Not the stepmother-aunt stuff for the first child, but how can the relationship between the first child and their sibling-cousins (and subsequent generations) be described?","What are unambiguous ways of referring to child 1's relation to 2 &amp; 3, and 2's to 1 &amp; 3, and 3's to 1&amp;2 in the new family C group?",477
Making sense of conflicting death dates for Juliet D. (Strong) Wilder?,Genealogy_124,How can these discrepancies be resolved?,"Were there two different Julia/Juliet/Juliette Wilders who died in 1888-1889 in Detroit (only one of whom is found in search), or is the date in the official record incorrect?",0
"Which UK county type to use for data entry: historic, ceremonial, registration, or administrative?",Genealogy_126,This question is related to: Should I use the modern (what it is called now) or historical (what it was called) place name?,"Which county type is typically used by genealogists to describe events such as my birth – historic county, ceremonial county, or administrative county borough?",994
What public pool is this in Kansas?,Genealogy_128,Can anyone identify the exact pool?,Perhaps this is at Carey Municipal Park in Hutchinson?,109
Which British Army regiment did Thomas Stretch join as a drummer boy in 1774?,Genealogy_129,"That's consistent with his movement around Britain, but would families normally have accompanied soldiers at such times?","The next record after Thomas' (also from the 76th) doesn't have any regiment history either, but that could be because it   Was it normal for a discharge/pension document to only note the last regiment served, and yet declare the entire service length?",1986
Which British Army regiment did Thomas Stretch join as a drummer boy in 1774?,Genealogy_129,"The next record after Thomas' (also from the 76th) doesn't have any regiment history either, but that could be because it   Was it normal for a discharge/pension document to only note the last regiment served, and yet declare the entire service length?",Or is a fuller record expected?,0
