title,source,q1,q2,sep
How large can local surface CO2 concentration vary due to natural processes?,EarthScience_112,"volcanos or magma pockets under lakes per @jamesqf), roughly speaking what might the variation look like?","Would my detector in a forest or jungle see higher peaks, or deeper troughs than one in a desert, or mid-ocean?",289
How large can local surface CO2 concentration vary due to natural processes?,EarthScience_112,"Would my detector in a forest or jungle see higher peaks, or deeper troughs than one in a desert, or mid-ocean?",What might the biggest excursions be?,0
How large can local surface CO2 concentration vary due to natural processes?,EarthScience_112,What might the biggest excursions be?,Might it ever reach down to 300 or up to 500 ppm due to natural processes?,0
ppmV versus μmol/mol for atmospheric CO2 - how to convert?,EarthScience_113,"Is there a handy, approximate conversion constant, or function, that is more accurate than unity?",Is there a  nearly-exact one?,0
Which physical parameters can we actually measure to confirm the existence of the Greenhouse Effect (GHE)?,EarthScience_114,What differences would the GHE make to the conditions on the 2 planets?,"Now suppose we are looking from outside, from space, at G and N. Will they look different to any measuring apparatus?",205
Which physical parameters can we actually measure to confirm the existence of the Greenhouse Effect (GHE)?,EarthScience_114,"Now suppose we are looking from outside, from space, at G and N. Will they look different to any measuring apparatus?","This then leads to my main question; What physical parameter can we measure if given ONE planet, without any knowledge of what the conditions are on the other, in order to determine whether we have been given planet G or N?",882
Why Do Carbon Dioxide Levels Vary Seasonally?,EarthScience_115,"I was reading this article today, and I saw this chart of atmospheric carbon dioxide levels for the past year:    The chart shows a decline in atmospheric carbon dioxide levels from roughly June-October, a cycle that appears to be consistent across many years:   Why does this cycle occur?",Or is it that energy demand rises so much during the northern-hemisphere winter that the CO2 levels for the entire atmosphere are quickly changed?,114
To what degree do large lakes influence precipitation levels compared to the ocean?,EarthScience_116,"I was wondering what percentage of precipitation could be estimated to have been contributed by large lakes such as the Great Lakes or Lake Baikal in the immediate vicinity of said lakes (say, within 50-100 miles of the lake)?","And generally speaking, what overall percentage of precipitation can be attributed to oceans as opposed to all other sources combined (lakes, rivers, etc)?",0
Experimental testing to falsify the theory of the greenhouse gas effect,EarthScience_117,If we wanted to do this for the theory of the greenhouse gas effect what areas are worth considering when designing such an experiment?,Would we limit ourselves to just the radiative heat response of CO2 or are their wider issues we need to incorporate into the experiment?,0
Why is March colder than September in Northern Hemisphere?,EarthScience_118,What is the main reason for it?,Is it effect of sea ice or snow-covered land albedo?,0
Why is March colder than September in Northern Hemisphere?,EarthScience_118,Is it effect of sea ice or snow-covered land albedo?,Energy stored in oceans?,0
Why is March colder than September in Northern Hemisphere?,EarthScience_118,Energy stored in oceans?,Energy absorbed by melting snow and ice?,0
How to interpret hourly precipitation forecast?,EarthScience_119,How should I interpret the hourly precipitation forecasts?,How can I reconcile the total daily PoP calculated from the hourly forecast with the actual daily PoP?,647
What impact on climate did 2011 earthquake and tsunami have?,EarthScience_120,"So did it influence weather in any way that could be seen as ""impact on climate""?","If yes, how?",0
Is wave spectrum always positive and why?,EarthScience_121,"Is the 2-D elevation wave spectrum (as a function of wavenumber and direction, with units of [tex]) always positive?","If so, why would that be the case?",0
"How to determine if this fault is normal, sinistral?",EarthScience_122,"So my questions are, how would you determine that it's a normal fault and not reverse?",Why not sinistral?,0
